User ID,Heart Rate (BPM),Blood Oxygen Level (%),Step Count,Sleep Duration (hours),Activity Level,Stress Level
1581,75.69,95.88,6542,6.85,highly active,3
4070,75.21,98.32,8455,7.56,highly active,10
1694,80.18,98.01,10559,8.1,active,6
4833,60.24,99.51,2614,7.43,active,7
2251,71.42,96.62,4977,5.16,active,9
4173,63.86,96.93,5455,5.41,sedentary,10
2610,92.32,96.34,2938,6.9,sedentary,6
4488,64.72,99.29,2093,7.8,sedentary,5
2239,95.18,94.6,10498,7.01,highly active,7
3454,77.04,96.18,9809,4.95,sedentary,3
1398,75.21,93.98,12478,6.13,highly active,5
2946,76.25,98.01,8351,4.42,sedentary,3
1714,62.22,98.07,2614,7.38,active,3
1703,81.09,100.0,2772,6.45,sedentary,2
3808,68.55,100.0,5252,7.29,highly active,3
4536,103.61,98.84,10165,6.48,active,10
2714,82.06,97.35,2553,5.7,sedentary,3
2972,89.35,96.34,2892,3.43,highly active,9
1992,84.91,94.49,9770,7.22,active,4
4802,71.63,95.78,7944,7.92,highly active,8
1081,85.19,100.0,1634,5.17,highly active,9
1603,73.14,100.0,12282,5.16,active,4
2970,68.81,100.0,10747,6.02,highly active,2
2710,58.65,98.01,11176,9.11,sedentary,4
3046,84.79,96.04,4448,6.07,sedentary,2
4822,66.48,98.94,2789,5.35,active,7
3819,84.43,99.11,13269,5.9,active,7
1902,75.07,99.32,6210,7.37,active,3
1364,70.74,97.68,18713,3.47,sedentary,4
1162,62.05,97.43,2049,6.15,active,7
3558,69.11,96.31,3337,6.34,highly active,10
4400,98.8,100.0,3396,5.46,active,7
2863,62.73,95.85,1910,4.5,sedentary,3
3988,76.26,97.2,283,3.74,sedentary,5
4920,87.91,99.11,4488,8.85,highly active,10
3384,55.49,100.0,3184,7.02,highly active,1
1880,55.42,98.92,1214,7.52,active,3
3784,78.87,96.78,8743,6.59,highly active,9
4935,59.79,97.69,16001,8.27,active,8
1839,94.93,97.11,1954,7.3,sedentary,4
3194,80.46,100.0,4819,8.46,active,4
4646,65.34,98.42,6042,7.77,active,3
4877,61.2,100.0,3465,8.18,sedentary,7
2346,70.67,99.54,4977,5.43,active,10
3490,66.48,97.46,4332,5.93,highly active,8
2036,73.85,98.16,2448,6.51,sedentary,5
1942,92.53,97.88,532,7.36,active,1
4565,84.48,99.53,5989,5.38,sedentary,9
2724,62.0,98.85,12134,6.49,highly active,6
3334,68.62,96.9,3441,7.44,sedentary,9
3767,62.03,98.01,1432,3.63,highly active,3
2137,62.05,98.42,9382,8.09,highly active,10
3527,48.07,96.07,2211,9.57,sedentary,5
1021,89.12,99.24,10279,5.13,active,10
4420,94.38,95.89,2129,8.72,sedentary,9
2749,60.19,98.01,5703,6.84,highly active,7
1682,58.68,97.89,15304,5.17,sedentary,3
4906,83.41,98.13,1602,7.74,sedentary,8
4637,62.71,96.32,12030,9.41,sedentary,7
3953,94.11,97.76,2159,5.9,sedentary,5
2833,64.25,97.79,7565,4.9,highly active,5
3367,42.92,97.98,1955,3.15,active,9
1404,73.05,100.0,851,6.28,sedentary,7
1276,66.12,96.89,7634,6.74,highly active,9
2999,77.21,98.44,6325,9.22,sedentary,7
2227,69.77,95.38,3593,9.29,highly active,5
3241,83.65,98.01,261,5.51,sedentary,8
4752,81.35,97.36,4514,7.71,highly active,6
4735,75.21,100.0,1126,4.77,active,3
4618,77.86,95.48,3118,6.61,highly active,5
1695,74.99,99.44,6176,6.31,sedentary,2
2309,54.04,100.0,19618,5.19,active,10
1056,80.84,100.0,5012,6.32,sedentary,9
4805,85.98,99.34,1516,7.76,sedentary,2
4374,80.23,96.4,20460,8.14,active,6
4234,71.98,95.56,183,6.28,highly active,5
1018,83.86,94.23,7206,6.37,sedentary,5
4441,78.55,100.0,2130,3.74,highly active,2
3311,85.65,99.74,9917,6.91,active,2
3841,73.69,99.28,2816,6.1,sedentary,5
1112,53.59,93.24,3919,6.36,highly active,1
4559,72.32,99.26,10300,5.78,active,3
4398,60.77,98.4,15967,5.08,highly active,3
1541,68.05,98.66,1410,5.19,highly active,2
3694,76.3,97.16,2459,5.48,sedentary,8
1578,89.85,98.33,30,4.51,sedentary,7
2088,84.99,95.91,13593,6.94,active,4
4363,78.13,98.15,20579,7.34,active,6
1024,93.72,95.45,2294,6.29,sedentary,4
2572,75.71,98.01,3397,6.77,highly active,9
3048,78.04,99.69,3922,6.16,highly active,6
3958,69.31,99.45,3690,8.21,active,7
2572,58.96,94.98,3493,6.58,highly active,9
1140,83.35,98.18,4522,6.92,sedentary,10
2767,51.48,99.45,1168,7.71,sedentary,1
1647,61.03,99.53,415,6.46,sedentary,8
4972,77.66,100.0,8999,8.59,sedentary,9
3235,62.27,96.07,13121,5.5,sedentary,5
4199,75.27,97.39,11632,9.09,highly active,6
1200,77.21,98.87,6896,6.2,sedentary,3
1256,75.83,99.71,10,4.15,highly active,8
4747,75.63,94.3,2694,7.81,highly active,4
3241,83.2,97.36,3011,6.72,active,8
3750,44.54,99.57,11265,6.89,highly active,2
4175,103.18,100.0,3031,5.77,sedentary,3
4606,83.01,98.65,5241,8.11,active,8
4336,90.32,100.0,6662,7.18,highly active,10
1801,84.93,97.87,13067,5.22,highly active,10
1941,74.36,96.77,6697,4.48,sedentary,4
4455,75.21,100.0,3361,7.67,active,8
4331,74.63,97.66,8306,6.14,sedentary,7
1413,87.54,96.51,5072,7.55,highly active,2
3014,62.66,100.0,5261,6.13,active,10
2381,75.21,96.56,2857,6.82,sedentary,9
2098,47.85,99.11,11,7.71,active,7
4426,75.21,100.0,3078,4.25,highly active,5
4842,100.21,100.0,740,7.06,active,7
1909,54.94,98.84,1550,3.43,highly active,2
4756,98.92,99.9,2297,7.98,sedentary,6
2313,97.82,99.03,5579,8.59,highly active,9
3092,100.05,97.35,5747,5.54,highly active,4
4644,75.84,98.62,339,6.3,highly active,8
3130,82.13,96.98,10332,10.02,active,9
2146,77.92,100.0,9174,7.28,highly active,3
2551,81.33,98.76,1429,7.73,highly active,1
2089,100.76,97.75,5648,4.42,sedentary,8
3983,79.38,100.0,11401,6.95,sedentary,10
2680,60.69,96.25,929,6.81,sedentary,9
3422,83.94,100.0,10910,8.28,highly active,5
1161,75.21,98.16,2202,8.75,sedentary,8
4817,62.67,98.52,2307,8.43,highly active,10
4451,62.06,96.18,20379,5.79,active,1
4727,75.21,100.0,2636,4.34,sedentary,7
4429,67.0,98.99,6143,7.25,highly active,4
4259,68.8,99.64,4059,6.37,active,4
3369,68.08,96.95,569,4.92,active,7
2903,78.68,100.0,21038,5.46,highly active,1
2497,91.55,96.85,1683,6.41,active,2
2036,85.03,99.89,2180,6.89,sedentary,4
3231,68.07,97.3,3315,5.67,sedentary,2
3158,95.07,95.67,4831,6.48,active,8
2950,88.04,98.01,1090,6.39,highly active,9
3555,89.89,95.76,6958,6.91,highly active,10
2313,89.4,97.93,5060,5.04,sedentary,10
3342,67.28,100.0,2526,5.45,sedentary,1
4522,61.2,100.0,8258,8.52,highly active,7
2238,89.86,97.56,12858,7.21,highly active,9
4965,75.21,94.75,487,8.23,highly active,1
2590,56.16,96.89,3636,6.95,sedentary,9
4701,76.87,96.25,1864,4.35,highly active,7
3780,57.73,97.34,17860,9.91,sedentary,4
4302,84.93,95.17,645,5.89,sedentary,10
2588,75.68,98.21,3916,4.35,sedentary,3
4878,44.36,94.84,1433,5.6,sedentary,8
3368,74.72,96.82,8022,7.1,active,4
3960,77.12,94.64,8545,4.63,highly active,6
4304,103.75,100.0,14418,5.61,highly active,10
2693,78.63,100.0,3681,4.34,sedentary,5
1436,48.46,96.93,10445,8.66,sedentary,1
3828,78.44,96.29,5583,6.45,sedentary,4
2556,77.62,99.32,11709,4.32,highly active,7
4474,75.21,96.76,624,5.15,active,2
4858,66.95,94.54,1142,6.53,sedentary,1
4384,65.21,95.51,10936,5.13,sedentary,1
2304,75.21,100.0,1159,5.95,highly active,1
3773,102.38,100.0,56,5.54,highly active,2
3078,85.07,96.99,18567,4.35,active,4
3384,69.86,98.92,4639,5.13,highly active,5
4094,101.91,95.41,4223,4.67,sedentary,6
3591,63.47,98.48,6254,4.33,sedentary,6
2469,59.99,94.47,9542,5.61,active,2
4145,75.84,97.58,2307,7.8,active,5
4081,79.52,99.56,997,6.28,highly active,7
2479,67.97,99.29,5003,8.02,sedentary,1
2589,81.03,93.5,12273,5.46,highly active,2
2587,98.35,95.78,322,8.66,highly active,7
1659,78.36,97.51,5508,7.71,active,4
1159,69.07,98.52,1438,6.04,highly active,3
4953,83.55,98.37,6723,6.21,highly active,3
4085,70.04,96.6,10002,4.79,active,9
4249,80.06,100.0,2136,7.48,sedentary,3
3459,72.2,98.14,4601,6.45,active,7
4949,72.83,95.74,3815,5.41,active,6
2011,68.96,96.83,9841,5.6,sedentary,10
1052,66.39,100.0,6411,9.46,active,5
3455,89.91,98.01,900,6.63,active,8
2045,94.11,98.64,17039,4.45,highly active,4
2053,41.24,96.02,6051,9.06,highly active,6
3750,67.2,97.85,10519,6.45,highly active,7
3307,63.89,96.69,141,4.92,sedentary,6
2228,71.19,97.77,1575,7.01,highly active,9
4130,59.52,96.16,10222,5.25,active,3
2494,50.89,99.1,785,3.62,highly active,2
3823,85.08,96.47,305,5.98,sedentary,8
2489,66.1,96.67,6694,6.49,highly active,6
2035,83.33,98.89,243,4.15,sedentary,4
4702,57.33,100.0,1415,4.61,sedentary,3
2950,50.46,95.9,583,5.0,sedentary,2
4361,78.62,96.63,5349,6.19,sedentary,6
1849,84.49,98.12,7909,6.69,highly active,2
4831,65.77,97.04,1417,4.34,sedentary,5
1353,75.21,93.6,4427,5.63,highly active,8
4710,93.74,100.0,142,5.79,active,5
2098,74.14,95.89,2151,3.89,highly active,1
3920,60.03,98.65,1385,6.84,sedentary,3
2739,52.54,99.5,1270,7.4,sedentary,2
4632,64.67,95.8,1784,6.97,highly active,3
4662,69.09,98.56,11455,4.52,sedentary,5
2464,86.44,99.3,20935,7.4,highly active,3
1990,74.75,93.92,8570,6.35,sedentary,6
2264,72.97,97.64,524,7.97,sedentary,8
4065,61.27,98.81,6925,7.22,sedentary,3
2884,75.21,99.93,9272,6.97,sedentary,2
4225,89.65,94.51,824,6.08,sedentary,4
2809,88.45,98.2,2440,7.93,sedentary,9
3256,78.04,99.44,982,3.59,sedentary,9
4414,103.84,96.2,4118,4.71,active,2
2111,66.29,99.86,9250,6.45,active,5
1817,60.22,99.5,4325,4.06,highly active,5
2799,72.86,97.02,4977,7.6,active,3
2960,62.08,97.86,11340,8.34,sedentary,3
3437,61.14,99.65,3510,8.52,highly active,6
3987,87.37,97.64,3098,4.74,highly active,10
1888,79.11,98.78,2394,5.13,sedentary,2
2855,57.81,100.0,6448,8.4,sedentary,6
2180,64.96,96.98,1456,3.7,active,3
4722,84.86,96.26,4600,4.09,sedentary,4
1632,71.88,97.66,15054,6.36,active,8
3624,61.6,99.53,19565,5.57,active,7
2642,86.62,100.0,3379,5.84,highly active,10
4730,102.19,98.42,1210,8.51,active,6
1136,91.86,94.32,4926,5.69,active,1
2946,75.21,97.61,2207,8.06,active,6
2697,65.68,97.55,3892,5.42,active,5
1427,90.47,97.75,3317,6.89,active,9
2475,94.33,100.0,4190,6.31,active,9
3659,67.69,95.77,4831,4.44,sedentary,10
3958,60.58,97.66,26,6.11,sedentary,9
1818,73.63,97.55,2073,5.91,highly active,2
3188,52.41,96.16,1306,7.51,highly active,8
2106,100.34,98.01,8675,3.72,sedentary,6
3224,55.74,97.23,12500,5.26,sedentary,7
1197,81.33,96.67,9056,7.15,active,6
4639,105.68,96.84,562,4.32,active,9
2995,93.74,96.08,4375,7.04,highly active,9
3738,51.09,96.44,16074,7.77,sedentary,2
4492,79.58,98.01,2690,5.0,highly active,6
3448,71.38,100.0,11347,7.95,active,2
4769,77.33,98.39,5774,5.61,sedentary,1
3265,62.99,100.0,3245,5.7,highly active,7
2948,74.2,98.54,3778,8.02,active,2
1928,47.86,99.23,1252,6.26,active,8
4899,76.25,98.34,1217,7.66,sedentary,6
3010,44.11,100.0,13813,5.77,highly active,4
4800,94.59,100.0,3661,7.04,sedentary,7
3679,53.03,100.0,6781,4.87,sedentary,8
1022,101.6,100.0,19483,6.42,active,9
4796,95.91,97.2,7978,6.64,highly active,7
1234,91.73,97.04,18,6.45,active,6
4084,79.14,97.36,65,6.79,active,8
2124,80.42,97.96,489,4.67,highly active,6
1928,65.7,99.14,20117,5.37,highly active,9
4607,101.12,97.8,6499,7.68,highly active,6
4947,62.96,97.72,18390,6.0,sedentary,3
1522,58.94,97.04,951,6.19,sedentary,8
2808,81.11,98.47,227,4.88,active,3
4523,48.12,94.26,5485,7.11,highly active,4
1430,76.76,94.54,1348,6.66,active,5
1792,99.52,98.01,13754,7.57,active,9
2629,81.23,99.24,3818,8.36,highly active,4
2736,75.47,94.66,10301,7.17,highly active,8
1532,62.4,99.91,5086,4.74,highly active,6
4923,52.47,98.23,5265,4.23,sedentary,6
4026,87.95,95.81,8016,7.6,highly active,7
2746,75.42,99.02,2860,6.68,active,5
2675,84.37,96.13,20810,9.13,highly active,10
2316,42.12,98.02,3580,6.54,active,4
3857,85.98,96.97,3552,3.91,active,8
1912,104.79,99.98,8603,6.45,sedentary,10
2124,95.12,99.64,7079,5.37,highly active,2
2327,59.33,100.0,13290,8.25,highly active,4
3918,76.83,99.47,2344,5.7,highly active,1
3587,77.31,98.58,749,6.21,sedentary,9
2576,68.71,98.07,3141,4.4,sedentary,6
2378,106.48,98.01,4539,8.18,sedentary,1
4374,60.51,95.47,4977,7.91,highly active,1
2519,75.21,99.54,13650,6.09,active,10
4839,107.71,98.94,3678,7.15,sedentary,2
2997,70.48,97.62,4977,6.45,active,1
1226,48.02,97.62,6427,6.83,active,6
2259,42.95,97.29,5724,4.91,active,1
1872,112.8,98.99,662,7.92,sedentary,5
1891,46.36,97.36,855,7.93,sedentary,6
2478,76.14,97.13,15372,6.86,active,5
2036,52.31,98.78,7880,4.82,active,4
3257,63.17,97.83,7948,8.13,sedentary,9
1396,45.67,97.81,615,5.34,active,2
2123,93.29,95.41,3758,7.37,highly active,5
3078,81.46,98.0,1982,5.89,highly active,2
3945,68.59,100.0,7568,5.02,sedentary,2
4599,66.38,96.12,1693,8.58,active,8
1648,91.33,99.69,8246,8.2,highly active,7
1328,76.35,99.23,3436,8.1,sedentary,8
4237,106.29,94.93,4051,7.0,sedentary,1
2482,68.29,98.21,11926,6.55,active,9
4893,81.38,100.0,2995,9.11,highly active,6
1951,56.53,96.81,2075,8.65,active,1
3005,68.5,96.72,13292,6.37,active,5
4171,92.68,98.49,3621,6.31,sedentary,5
3668,75.21,94.76,4831,7.08,highly active,10
2878,81.68,95.6,2992,8.59,sedentary,2
2196,93.54,96.26,5608,7.06,active,4
2772,84.36,94.2,1045,6.1,sedentary,4
4976,52.29,96.2,5652,6.49,sedentary,10
2751,71.53,97.31,3405,3.3,sedentary,9
1775,57.82,100.0,5933,8.01,sedentary,2
4334,90.82,100.0,1230,5.57,sedentary,4
2827,91.67,98.9,572,4.77,active,1
3321,59.77,100.0,5560,8.31,highly active,1
4074,91.68,97.86,511,7.07,highly active,7
3373,96.67,97.17,11274,6.31,active,9
4220,81.88,96.71,10264,6.05,active,6
3535,83.95,97.44,157,7.53,active,3
1821,73.0,100.0,5728,6.86,sedentary,6
2461,88.12,94.45,1260,9.08,highly active,8
2088,60.49,95.96,1968,3.15,sedentary,7
1355,46.07,98.48,9283,8.27,highly active,1
4604,92.19,99.16,2040,5.92,highly active,2
4323,55.31,99.91,4977,5.78,active,3
1234,88.83,100.0,3254,7.38,sedentary,8
3274,77.12,97.99,608,5.17,highly active,7
2548,74.78,95.51,1108,5.83,active,4
4384,60.82,99.94,1108,7.39,sedentary,2
3096,68.25,96.27,1793,5.7,highly active,9
1117,75.2,96.07,14319,5.44,highly active,3
3101,77.98,100.0,2449,5.44,sedentary,8
2673,61.45,97.35,2240,7.03,sedentary,3
3612,86.15,98.51,942,4.69,sedentary,1
2067,87.11,99.86,113,7.63,sedentary,3
4886,82.26,98.19,1223,9.67,sedentary,9
3100,68.42,98.19,8985,6.51,highly active,6
1557,84.32,96.06,9532,6.9,sedentary,8
4596,45.69,98.3,13432,5.1,sedentary,6
4748,78.17,98.78,10816,6.97,highly active,9
4173,104.0,93.65,2457,6.83,sedentary,2
2815,89.58,96.58,9197,9.16,highly active,6
4841,92.3,95.46,9720,6.87,highly active,7
3005,64.48,99.79,2094,8.36,highly active,1
4920,76.88,98.19,17737,7.14,sedentary,4
1397,74.97,98.01,5767,4.72,sedentary,9
4209,67.29,100.0,2664,6.96,highly active,5
1674,56.47,97.77,3097,7.64,sedentary,8
4992,75.97,98.6,6113,6.37,sedentary,10
1386,63.29,96.37,54,5.55,active,10
3158,83.79,99.76,2580,8.61,active,5
3661,74.54,100.0,351,5.84,sedentary,3
3064,46.09,94.73,6850,4.77,highly active,3
4851,95.73,96.95,4977,6.4,active,1
4253,81.53,96.03,6259,6.62,active,10
4607,69.95,98.27,20247,6.36,active,10
1540,56.58,99.23,5348,3.96,sedentary,3
1170,74.06,96.63,5681,7.14,active,1
3456,85.22,97.82,5500,4.93,active,4
1739,101.17,97.16,5202,5.93,sedentary,8
2401,73.67,95.22,19512,5.48,active,7
4259,75.73,95.7,6449,8.6,highly active,6
3905,92.89,94.09,4646,6.04,active,1
4904,77.18,95.5,2027,9.64,highly active,2
4923,75.21,97.22,1492,9.19,sedentary,9
1118,76.97,100.0,4048,6.45,highly active,9
4227,89.05,96.91,110,7.34,active,9
3831,50.22,99.71,2432,5.2,active,3
4758,91.67,97.15,3813,8.13,highly active,8
3512,80.4,98.56,6050,7.05,active,9
3151,77.1,97.46,5484,5.54,sedentary,10
3745,63.14,100.0,2943,5.8,sedentary,4
2995,54.9,99.97,9,4.22,highly active,10
4866,59.63,97.55,14907,8.55,active,1
4573,82.99,96.12,1841,3.78,active,8
4764,67.58,96.26,3102,9.73,sedentary,6
2705,61.9,97.36,143,6.18,active,4
3222,77.62,97.94,4776,7.3,highly active,9
4805,74.59,100.0,164,5.02,active,7
3792,53.72,96.94,2024,6.18,active,2
2697,54.22,100.0,14798,6.35,sedentary,9
2444,67.1,95.79,3297,5.59,sedentary,3
4205,88.77,100.0,8184,8.06,highly active,6
4462,68.61,100.0,6660,4.69,active,5
2759,52.85,100.0,4469,6.8,highly active,3
2524,73.7,98.87,12537,3.93,active,4
1664,75.57,97.85,288,6.86,highly active,8
1032,52.72,99.85,17046,6.75,active,1
3102,75.21,98.3,8862,9.36,sedentary,9
3566,86.16,98.21,13950,5.58,sedentary,4
3803,56.54,96.06,119,6.25,sedentary,4
4896,86.79,96.13,620,6.14,sedentary,2
4709,51.8,99.01,1613,9.02,highly active,5
3059,52.36,97.29,6302,5.64,active,8
2551,75.35,99.47,678,6.84,sedentary,1
1719,63.68,99.91,18771,6.06,active,3
3602,66.98,95.28,9664,6.27,active,7
3420,77.27,96.56,11537,6.52,highly active,6
1483,66.54,96.43,6136,8.15,highly active,9
1972,60.78,100.0,6977,8.68,active,10
4718,82.36,97.72,1748,4.42,active,9
4299,77.71,98.7,16858,7.67,sedentary,5
3670,75.65,96.42,7327,8.38,active,7
1306,74.73,98.11,3785,7.01,highly active,3
1456,62.97,96.86,14940,8.28,active,4
3207,59.84,94.4,13956,4.63,sedentary,10
1330,69.83,96.8,4977,7.26,active,2
3823,63.22,98.46,18116,8.37,sedentary,9
1224,74.81,100.0,3161,5.55,highly active,6
4030,69.13,95.42,3839,4.57,sedentary,9
3776,75.27,97.79,624,8.21,active,3
4575,73.61,98.5,14701,5.87,active,9
2479,101.48,99.66,5423,5.63,sedentary,3
4116,54.21,97.26,16529,3.68,active,9
4285,72.19,96.87,10624,5.73,highly active,8
2082,58.38,99.49,15978,5.45,active,6
1643,67.75,99.43,20730,3.8,sedentary,7
1615,62.74,99.75,15195,5.62,sedentary,7
1194,84.58,99.36,1648,8.28,highly active,6
4996,52.89,94.83,508,7.01,active,10
1488,86.71,99.47,6777,4.04,sedentary,9
3204,82.95,98.3,1179,7.08,active,9
3657,105.83,93.53,13919,7.59,sedentary,1
2249,102.05,99.21,20622,6.66,highly active,4
3459,63.03,97.13,905,6.45,active,2
4276,93.55,100.0,1882,5.31,sedentary,10
2102,70.13,97.53,6870,7.13,active,9
2147,79.57,99.15,4977,7.38,sedentary,6
3518,100.8,98.97,5026,6.92,sedentary,7
1515,75.84,100.0,2557,6.19,sedentary,10
2625,45.79,96.37,7675,4.54,highly active,9
1392,106.54,100.0,2385,3.67,sedentary,4
1630,83.6,98.01,2761,5.9,active,1
4716,95.52,100.0,4314,5.12,sedentary,1
2847,92.13,95.75,4187,6.35,highly active,1
3655,64.4,99.34,12945,6.3,sedentary,3
1979,79.86,98.88,4020,5.07,sedentary,2
4402,75.21,100.0,2607,6.3,active,5
4214,96.67,99.49,8262,8.33,highly active,9
4871,67.43,99.05,9958,4.75,sedentary,10
3587,71.75,98.0,6967,4.88,active,5
1277,71.05,98.05,3201,4.84,sedentary,7
1232,75.56,99.8,2083,7.28,active,3
2594,65.9,99.17,7523,6.04,active,9
2113,51.81,97.86,2085,3.03,active,8
4563,77.45,95.25,2871,7.21,highly active,5
4270,62.05,96.74,13866,7.5,active,2
3409,75.21,96.87,11644,4.95,active,8
4512,84.3,98.48,1421,7.35,sedentary,7
1025,58.69,100.0,18958,7.72,active,9
4096,69.54,97.85,6922,3.43,active,9
2417,79.39,96.26,4806,8.17,highly active,5
3554,63.32,94.41,1569,8.27,highly active,9
4410,79.39,96.05,17750,7.47,highly active,7
3314,73.26,99.66,470,9.46,highly active,2
1460,77.35,99.39,5148,5.51,sedentary,5
4764,80.35,96.45,14676,8.24,active,6
4431,52.98,98.2,524,4.79,active,2
2091,59.47,95.96,10959,3.77,highly active,10
2006,57.03,98.76,2313,7.58,sedentary,9
3910,93.49,98.15,5458,4.54,highly active,9
4483,48.96,99.66,10718,7.95,active,2
2994,84.42,97.81,5514,3.22,sedentary,2
1490,64.73,100.0,816,6.72,sedentary,2
4904,90.53,96.85,6250,6.02,active,7
2072,68.67,95.22,877,9.02,sedentary,2
4758,75.46,98.42,2988,6.84,highly active,8
3611,82.76,100.0,5718,7.42,active,6
1215,66.45,97.49,9086,6.23,highly active,7
4509,65.75,99.18,2529,8.08,active,9
2723,82.67,93.58,14643,6.52,active,9
2592,51.19,100.0,1794,5.12,active,4
3606,49.24,98.55,3391,8.21,sedentary,8
1158,80.5,97.17,7289,9.03,active,1
3536,85.04,99.69,3700,8.75,active,3
1685,80.01,98.08,9154,8.44,highly active,2
2038,73.53,96.97,7360,6.08,active,9
3841,66.92,99.56,7703,5.03,sedentary,7
2776,98.81,98.76,3816,4.72,sedentary,4
4953,100.77,94.15,396,4.54,sedentary,3
3052,76.61,97.28,14428,6.36,active,7
4667,64.74,96.92,538,9.16,sedentary,9
2843,59.86,97.31,4365,4.02,sedentary,10
3408,75.21,98.64,2516,6.53,active,5
3506,56.57,98.01,2460,6.02,highly active,7
3295,56.92,99.93,1798,4.74,sedentary,1
2589,67.74,96.9,2218,6.12,sedentary,9
3469,78.76,97.36,5922,7.44,highly active,3
2946,82.45,100.0,5206,8.1,highly active,7
4809,89.74,95.93,347,7.08,active,6
3062,88.34,96.96,11398,5.95,highly active,9
3783,66.72,96.69,1308,6.65,active,8
4644,88.07,100.0,1076,4.89,sedentary,8
2145,90.48,95.36,3862,6.59,active,6
3324,79.66,99.74,2989,6.68,highly active,5
2581,77.05,94.76,711,8.48,sedentary,6
3500,83.99,95.46,1120,6.01,highly active,1
4365,47.05,97.32,9291,6.45,highly active,2
3645,92.69,97.52,2532,4.3,active,5
3493,89.83,99.03,3915,5.75,active,1
3257,80.66,96.69,6921,5.43,sedentary,6
4661,77.22,98.13,10736,7.84,active,2
3761,69.05,100.0,20484,7.23,active,4
3349,73.28,99.26,916,7.56,sedentary,9
2932,85.91,99.12,1489,7.92,sedentary,6
4294,80.77,94.29,5868,5.54,active,9
2757,88.56,96.76,19520,5.2,active,9
3050,75.21,98.26,4217,3.97,active,1
1989,91.25,97.57,7034,6.69,active,3
2541,65.72,96.95,2434,5.33,highly active,5
2116,78.04,96.27,11689,7.18,active,3
4978,66.57,99.97,6506,8.24,sedentary,6
4499,73.52,98.68,3366,7.9,active,5
1492,105.51,99.75,5475,6.68,sedentary,10
4306,82.64,100.0,8306,6.62,active,2
1619,78.38,94.28,1681,6.49,highly active,8
4232,96.18,98.53,2923,9.69,active,2
4792,40.0,97.53,2018,5.63,highly active,10
3378,67.5,99.98,307,6.23,sedentary,2
3380,62.14,97.71,406,5.33,sedentary,6
3097,52.07,98.27,3077,5.93,sedentary,3
2546,71.71,100.0,5405,6.54,active,2
1862,85.4,99.44,2791,4.72,sedentary,2
4563,86.98,98.54,1299,7.59,sedentary,9
2605,76.07,97.34,3174,8.14,highly active,7
4752,92.49,96.26,4685,6.26,highly active,9
3319,67.46,98.41,1580,6.03,highly active,2
1579,46.91,96.13,2398,6.18,sedentary,2
2890,51.29,98.24,20616,5.46,highly active,3
2275,67.53,100.0,5141,8.45,sedentary,10
3607,61.8,99.95,14263,6.45,active,8
3743,66.14,95.26,2196,7.32,highly active,5
2855,92.08,94.34,6633,9.05,active,1
4770,52.48,94.59,10085,10.09,highly active,1
4161,75.21,98.01,3832,9.27,active,7
3493,62.91,97.34,6860,5.8,sedentary,6
4064,56.34,100.0,13925,2.87,sedentary,6
2355,72.92,99.61,1062,7.61,sedentary,10
2162,97.49,99.14,3066,7.14,sedentary,5
1356,64.32,96.79,12157,6.66,sedentary,2
2624,65.99,96.87,1837,6.15,active,9
3321,66.99,96.65,5685,8.53,highly active,4
4090,92.25,100.0,4033,4.18,sedentary,2
3006,68.31,96.76,7653,8.8,highly active,3
3358,81.69,95.06,7718,9.1,sedentary,8
1885,73.35,98.01,20533,6.93,sedentary,4
3001,67.52,97.86,1349,4.72,active,3
3201,104.53,98.01,12616,8.01,active,3
2283,61.75,98.01,7589,7.65,highly active,10
1619,58.93,99.99,2239,4.64,highly active,6
1882,75.21,97.64,695,4.09,active,10
